"Estimate","Std. Error","t-value","p-value","2.5 %","97.5 %","coef","pop"
5.78915487808163,28.3819842255644,0.203972873498647,0.839274432047591,-51.3408162581576,62.9191260143208,"Slope","REF"
144.623557825292,72.4654749981407,1.99575808795848,0.0519011673054042,-1.24187787207086,290.488993522656,"ED50","REF"
6.05012957709602,50.8971464339637,0.118869720622663,0.906457313489828,-99.5040916454686,111.604350799661,"Slope","GSH1"
150.905130893007,76.0883687677463,1.98328776575081,0.0599551432849701,-6.89248787517192,308.702749661186,"ED50","GSH1"
1.48986823786197,0.40251400664219,3.70140718900839,0.00124582785868326,0.655105280032593,2.32463119569135,"Slope","C7"
87.0475028615589,20.6635012227758,4.21262117794505,0.000358959606102659,44.1940241870422,129.900981536076,"ED50","C7"
1.69206240198608,0.542847849292279,3.11701041865056,0.0050212765389764,0.566264867369203,2.81785993660296,"Slope","C6"
96.1042344826961,24.7144825049818,3.88857968048993,0.000791126089752421,44.8495348284292,147.358934136963,"ED50","C6"
1.26939278753131,0.17760249495887,7.1473815039889,3.63580088179736e-07,0.901067756443549,1.63771781861907,"Slope","C44"
63.571879194449,10.2643648853436,6.19345472462919,3.11074466936775e-06,42.2848892995952,84.8588690893028,"ED50","C44"
6.14003822389839,41.0070446975114,0.149731302735674,0.882340818442535,-78.9033673686071,91.1834438164039,"Slope","C58"
141.772041273504,114.899597319344,1.23387761646782,0.230268130279781,-96.5151391201012,380.059221667109,"ED50","C58"
5.94068483414168,NA,NA,NA,NA,NA,"Slope","C67"
136.374124264782,NA,NA,NA,NA,NA,"ED50","C67"
6.57673834088894,44.3058453177115,0.14843951839149,0.88334810567334,-85.3079610142347,98.4614376960126,"Slope","C73"
145.682278889837,92.3116533037444,1.5781569680101,0.128801359677263,-45.7603727504921,337.124930530166,"ED50","C73"
1.89895533807914,0.806488984514084,2.35459550538471,0.0283514543565615,0.221769680263282,3.57614099589499,"Slope","C85"
97.8822736571922,32.5220179055333,3.0097232570719,0.00667184928386129,30.2490349623637,165.515512352021,"ED50","C85"
5.69956956004422,NA,NA,NA,NA,NA,"Slope","C89"
129.943363260154,NA,NA,NA,NA,NA,"ED50","C89"
0.764504177147799,0.131261360367389,5.82428960821386,7.35306682985177e-06,0.492284777025426,1.03672357727017,"Slope","C76"
27.5390737536627,7.61834523492412,3.61483667442868,0.00153556586244682,11.7395927489586,43.3385547583668,"ED50","C76"
1.01800514648791,0.228604502691269,4.45312815147273,0.000199446039037968,0.543908425154898,1.49210186782093,"Slope","C67p"
39.2103235529984,11.1466647404668,3.51767317542522,0.00194003860453101,16.0935557507888,62.3270913552079,"ED50","C67p"
1.08623976772874,0.154237217866037,7.0426566477113,4.57584282689387e-07,0.766371355527923,1.40610817992956,"Slope","C68"
63.4453474491661,10.924796121282,5.80746283453033,7.64983679994469e-06,40.7887070008971,86.1019878974352,"ED50","C68"
